Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ÄndNr;ArbPlatz;EKG;SchGut
3;54;500565094;Dichtung 4x78x74 Zellkautschuk eins.sk;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E8MOB2;W11;
3;57;500334144;Rohrschelle 19 DIN1593-St37 Fe/Zn 8C;6;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E8MOB2;W11;
3;58;500355374;Halteblech Erdungsanschluss;6;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E8MOB2;W05;
3;59;81610093S;1/1/01;4;ST;86;SP;1;PD;F;ROH;;88;74177;E8MOB2;W09;
3;60;500330182;Kabelverschraubung M25x1,5 /11-20mm;12;ST;86;SP;1;ND;F;ROH;;88;74177;E8MOB2;W12;X
3;61;500311827;Schutzkappe Han M,BG 16B;1;ST;86;SP;1;PD;F;ROH;;88;74177;E8MOB2;W11;
3;62;500563449;Zwischenstück Impulsgeber LFW;4;ST;86;SP;1;ND;F;ROH;;88;74177;E8MOB2;W11;X
3;63;500585308;SOUDA-Polyurethanhartschaum GUN B1;2;ST;86;SP;1;PD;F;ROH;;88;73740;E8MOB2;W09;
3;1;700040869;Loctite 222 BO 50ML EGFD;    0,032;KG;86;SP;1;V1;F;ROH;1;88;B-BAS001;E8MOB2;W09;
3;152;500354223;Zylinderschr.M4x20 ISO4762-A4-80;32;ST;86;SP;1;ND;F;ROH;;88;74305;E8MOB2;W09;X
3;153;500563786;Zylinderschr.M5x30 DIN7984-A4-70;32;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;155;500336300;Zylinderschr.M5x16 DIN7984-A4-80;12;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;156;500295292;Zylinderschr.M4x16 DIN6912-A2-70;16;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;157;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;12;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;159;500342959;Sechskantschr.M12x25 ISO4017-A4-80;6;ST;86;SP;1;ND;F;ROH;;88;75425;E8MOB2;W09;X
3;209;650010410;Sechskantm.M6 ISO4032-A4-80;12;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;307;700036615;Sicherungsscheibe S4 Schnorr NrSt;32;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;308;500447876;Sicherungsscheibe S5 SCHNORR;32;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);24;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;318;815001309;Sperrkantscheibe SKM12-Nrst;6;ST;86;SP;1;ND;F;ROH;;88;75425;E8MOB2;W09;X
3;336;500475287;Senkschr.Schlitz M3x6  A2;16;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;421;500225388;Rohrkabelschuh 35-10 mehrdr.YAV35M10;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E8MOB2;W12;X
3;425;500249279;Rohrkabelschuh 50-8 feindr.schmal 6SG/8;12;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E8MOB2;W05;X
3;460;500332636;Rohrkabelschuh 70-12 feindr.YAV70FM12;6;ST;86;SP;1;PD;F;ROH;;88;75425;E8MOB2;W04;X
3;684;500466115;Befestigungsbinder EdgeClip T50ROSEC5B;16;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W12;X
3;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;SP;1;PD;F;ROH;1;88;75134;E8MOB2;W09;
3;11;500340296;Loctite 243 Schraubensicherung;    0,032;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001;E8MOB2;W09;
3;1;500348587;Fzg Lesemodul;2;ST;86;SP;1;PD;F;KBEI;;88;W-FIN001;E8MOB2;WPM;
3;2;500348665;Einbauhalterung FLM;2;ST;86;SP;1;PD;F;KBEI;;88;W-FIN001;E8MOB2;WPM;
3;3;67000125S;Schmierfett Vaseline AM;    0,200;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001;E8MOB2;W09;
3;50;500103994;Schelle D1-21x15 DIN3016-1-W5;10;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E8MOB2;W11;
3;51;500415811;Schelle D1-28x15 DIN3016-1-W5;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W11;X
3;149;500331679;Zylinderschr.M6x20 ISO4762-A4-80;12;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;153;500429238;Sechskantschr.M4x12 ISO4017-A4-70;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;209;650010410;Sechskantm.M6 ISO4032-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;302;815001308;Sperrkantscheibe SKS-6-NrFSt;14;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;307;700036615;Sicherungsscheibe S4 Schnorr NrSt;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;680;500554965;Befestigungsbinder EdgeClip Q50REC4B;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;E8MOB2;W09;X
3;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;SP;1;PD;F;ROH;1;88;75134;E8MOB2;W09;
3;1002;500566957;Edelstahl-Markierersatz Innsbruck;1;ST;86;SP;1;PD;F;ROH;;88;73972;E8MOB2;W02;
2;35;500570976;Fahrzeugweise Kundenbeistellung Fahrwerk;1;ST;86;SP;300;PD;E;HALB;1;15;73727;INV;;
3;16;500419527;Ausgleichsplatte Pos.2;4;ST;86;SP;1;PD;F;KBEI;;88;73727;LG 50;W01;
3;17;500419528;Ausgleichsplatte Pos.1;4;ST;86;SP;1;PD;F;KBEI;;88;73727;LG 50;W01;
3;18;500419527;Ausgleichsplatte Pos.2;2;ST;86;SP;1;PD;F;KBEI;;88;73727;LG 50;W01;
3;18;500500769;Spannstift 10x30 ISO13337-C;4;ST;86;SP;1;PD;F;ROH;;88;73727;LG 50;W09;
3;19;500419528;Ausgleichsplatte Pos.1;2;ST;86;SP;1;PD;F;KBEI;;88;73727;LG 50;W01;
3;19;500500767;Spannstift 10x40 ISO13337-C;4;ST;86;SP;1;PD;F;ROH;;88;73727;LG 50;W09;
3;20;500500769;Spannstift 10x30 ISO13337-C;2;ST;86;SP;1;PD;F;ROH;;88;73727;LG 50;W09;
3;21;500500767;Spannstift 10x40 ISO13337-C;2;ST;86;SP;1;PD;F;ROH;;88;73727;LG 50;W09;
2;37;542590GA;Verhub Module;1;ST;86;SP;300;PD;E;HALB;1;15;74008;INV;;
1;1;500542592;Testing 4010;1;ST;86;SP;1;PD;E;HALB;1;15;W-FIN001;;;
2;3;500571085;Testing C419 Einzelkomp. TEST6OG;1;ST;86;SP;300;PD;E;HALB;1;15;74453;INV;;
2;4;500571086;Testing C419 Einzelkomp. TEST6EG;1;ST;86;SP;300;PD;E;HALB;1;15;74453;INV;;
2;5;500571087;Testing C419 statisch;1;ST;86;SP;300;PD;E;HALB;1;15;74453;INV;;
3;2;500470693;Mobil Delvac Synthetic gear oil 75W-90;25,000;L;86;SP;1;PD;F;ROH;1;88;73760;TEST11;W02;
3;7;500428423;Bremssand trocken 0,8-1,6mm;200,000;KG;86;SP;1;PD;F;ROH;1;88;75378;TEST11;W02;
3;1010;500367476;Scheibenfrostschutz-Mittel, 0892838025;22,000;L;86;SP;1;PD;F;ROH;1;88;74340;TEST11;W09;
1;1;500561506;Ausbau 3011 C419 Liefergarnitur;1;ST;86;SP;1;PD;E;HALB;1;15;W-FIN001;;;
2;6;500543533;HVAC Fahrerstand;2;ST;86;SP;1;PD;F;LGAR;1;81;W-FIN001;INV;W01;X
2;11;500543538;Aussenanzeiger;1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
2;14;500543540;Elektroakustische Anlage;1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;X
2;17;500543543;Rückspiegelkamerasystem;1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
2;25;500543550;Fahrerdisplay (IDD/MMI) vollständig;1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;X
2;28;500543553;Datenrekorder;1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;X
2;35;500553422;1-flgl. SST Flexity Innsbruck rechts;2;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
2;36;500553423;1-flgl. SST Flexity Innsbruck links;2;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
2;37;500563064;Wisch-Waschsystem Flexity Innsbruck;2;ST;86;SP;1;PD;F;LGAR;1;81;72750;INV;W01;
1;2;500561507;Ausbau 313B C419 Liefergarnitur;1;ST;86;SP;1;PD;E;HALB;1;15;W-FIN001;;;
2;2;500543529;Bremskomponenten Wagenkasten;1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
2;3;500543530;Bordnetzumrichter;2;ST;86;SP;1;PD;F;LGAR;1;81;W-FIN001;INV;W05;
2;4;500543531;Traktionsausrüstung;2;ST;86;SP;1;PD;F;LGAR;1;81;W-FIN001;INV;W01;
2;7;500543534;HVAC Fahrgastraum;2;ST;86;SP;1;PD;F;LGAR;1;81;W-FIN001;INV;W01;X
2;8;500543535;Kupplung;2;ST;86;SP;1;PD;F;LGAR;1;81;70852;INV;W01;
2;15;500563109;ITC-System IBIS-RS422;1;ST;86;SP;1;PD;F;LGAR;1;81;70852;INV;W01;
2;19;500543544;Sandungsanlage links;4;ST;86;SP;1;PD;F;LGAR;1;81;70852;INV;W01;X
2;20;500543545;Sandungsanlage rechts;4;ST;86;SP;1;PD;F;LGAR;1;81;70852;INV;W01;X
2;22;500543547;Spurkranzschmierung Wagenkasten;1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;X
2;23;500543548;Stromabnehmer;1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
2;24;500543549;TCMS komplett;1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
2;34;500550688;Drehgestellsatz (Motor-und Lauf-DG);1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
1;3;500561508;Ausbau 313S C419 Liefergarnitur;1;ST;86;SP;1;PD;E;HALB;1;15;W-FIN001;;;
2;4;500561523;Wellenbalg vollständig;4;ST;86;SP;1;PD;F;LGAR;1;81;70852;INV;W01;X
2;10;500543537;Innenanzeiger (Infotainment);1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
2;16;500543542;Videoüberwachung;1;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
2;37;500553424;2-flgl. SST Flexity Innsbruck;4;ST;86;SP;1;PD;F;LGAR;1;81;72390;INV;W01;
1;5;500593204;Flexity Innsbruck Einmalbedarf 2.0;1;ST;86;SP;1;PD;E;HALB;;;W-FIN001;;;
2;1;500562345;Musterblech Tüpfellack RAL 7040+RAL 7024;1;ST;86;SP;100;PD;E;HALB;;88;W-FIN001M;;B30;
3;1;500349375;Musterblech Bl 2x200x300 EN485-4;10;ST;86;SP;100;PD;F;HALB;;88;W-FIN001M;PA01;W05;
3;2;500370338;Epoxy 61 S Grund RAL 1015 wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;73633;PA01;W09;
3;3;500370340;EP-Haerter 61 wvb;    0,500;KG;86;SP;1;PD;F;ROH;1;88;73633;PA01;W09;
3;4;500443604;REM Aqua Füller 41 NCS 2502 - B;3,000;KG;86;SP;1;PD;F;ROH;1;88;73633;PA01;W09;
3;5;500446093;PU Härter 440;    0,400;KG;86;SP;1;PD;F;ROH;1;88;73633;PA01;W09;
3;6;500562346;REM PUR 310 RAL 7040 wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;73633;PA01;W09;
3;7;500448798;REM PUR 310 wvb RAL 7024;3,000;KG;86;SP;1;PD;F;ROH;1;88;73633;PA01;W09;
3;8;500566707;REM PUR 310 Klarlack wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;73633;PA01;W09;
3;9;500553198;PU-Haerter H2 wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;73633;PA01;W09;
2;2;500570818;Reparaturlacke Innen Innsbruck 419;1;ST;86;SP;300;PD;E;HALB;1;15;W-FIN001M;;;
3;1001;500443604;REM Aqua Füller 41 NCS 2502 - B;4,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;1002;500446093;PU Härter 440;1,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;2001;500566707;REM PUR 310 Klarlack wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;2002;500566435;REM PUR 310 RAL 7016 wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;2003;500564311;REM PUR 310 RAL 7047 wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;2004;500562346;REM PUR 310 RAL 7040 wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;2005;500448798;REM PUR 310 wvb RAL 7024;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;2006;500566722;REM PUR 310 RAL 7047 wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;2007;500553198;PU-Haerter H2 wvb;6,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;3000;700011307;Silikonentferner - silicon remover;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;4001;500370338;Epoxy 61 S Grund RAL 1015 wvb;18,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;4002;500370340;EP-Haerter 61 wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
2;3;500570819;Reparaturlacke Aussen Innsbruck 419;1;ST;86;SP;300;PD;E;HALB;1;15;W-FIN001M;;;
3;1001;500370338;Epoxy 61 S Grund RAL 1015 wvb;18,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;1002;500370340;EP-Haerter 61 wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;2000;500548060;REM 2K-PE-Bahnspachtel + Härter;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;3001;500555245;REM PUR 610 Basislack wvb RAL 3003;6,000;L;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;3002;500555246;REM PUR 610 Basislack wvb RAL 3004;6,000;L;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;3003;500548067;REM PUR 610 Basislack wvb RAL 9005;6,000;L;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;3004;66005413S;PU Haerter 418;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;4001;500548064;REM PUR 310 Klarlack wvb;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;4002;500546881;REM PUR 310 wvb RAL 7011;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;4003;500553198;PU-Haerter H2 wvb;2,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;5001;500443604;REM Aqua Füller 41 NCS 2502 - B;4,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;5002;500446093;PU Härter 440;1,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
3;7000;700011307;Silikonentferner - silicon remover;3,000;KG;86;SP;1;PD;F;ROH;1;88;W-FIN001M;PA01;W09;
2;4;500540875;Haftprüfung Serie;1;ST;86;SP;300;PD;E;HALB;1;15;W-FIN001M;;;
3;1;500582751;Rohbau PRK;1;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;2;500582751;Rohbau PRK;1;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;3;500583471;Distanzhuelse Ro 12x1,5x70;2;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;4;700034867;Sechskantschr.M8x90 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;5;700043179;Scheibe 8 ISO7089-200HV-A2;2;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;1;500582751;Rohbau PRK;1;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;2;500582751;Rohbau PRK;1;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;3;500583471;Distanzhuelse Ro 12x1,5x70;2;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;4;700034867;Sechskantschr.M8x90 ISO4017-A2-70;1;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;5;700043179;Scheibe 8 ISO7089-200HV-A2;1;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;6;500100917;Sechskantschr.M6x100 ISO4017-A2-70;1;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;7;500243160;Scheibe 6 ISO7093-1 200HV-A2;1;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;1;500582751;Rohbau PRK;1;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;2;500582751;Rohbau PRK;1;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;3;500583471;Distanzhuelse Ro 12x1,5x70;2;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;4;700034867;Sechskantschr.M8x90 ISO4017-A2-70;1;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;5;700043179;Scheibe 8 ISO7089-200HV-A2;1;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;6;500100917;Sechskantschr.M6x100 ISO4017-A2-70;1;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;7;500243160;Scheibe 6 ISO7093-1 200HV-A2;1;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;1;500582751;Rohbau PRK;1;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;2;500582751;Rohbau PRK;1;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;3;500583471;Distanzhuelse Ro 12x1,5x70;2;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;4;700034867;Sechskantschr.M8x90 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;5;700043179;Scheibe 8 ISO7089-200HV-A2;2;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;1;500582751;Rohbau PRK;1;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;2;500582751;Rohbau PRK;1;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;3;500583471;Distanzhuelse Ro 12x1,5x70;2;ST;86;SP;100;PD;F;HALB;;88;74832;S1MOB2;W05;
3;4;700034867;Sechskantschr.M8x90 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;5;700043179;Scheibe 8 ISO7089-200HV-A2;2;ST;86;SP;1;ND;F;ROH;;88;74832;S1MOB2;W09;X
3;1;500582446;Fügeteil GFK-Aussenverkleidung CM1  P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W06;
3;2;500582447;Fügeteil Rohbau                     P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;S1MOB2;W09;
3;1;500582446;Fügeteil GFK-Aussenverkleidung CM1  P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W06;
3;2;500582447;Fügeteil Rohbau                     P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;S1MOB2;W09;
3;1;500582480;Fuegeteil Tuerrahmen Zug-Scher;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;2;500582446;Fügeteil GFK-Aussenverkleidung CM1  P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W06;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;S1MOB2;W09;
3;1;500582480;Fuegeteil Tuerrahmen Zug-Scher;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;2;500582446;Fügeteil GFK-Aussenverkleidung CM1  P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W06;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;S1MOB2;W09;
3;1;500582480;Fuegeteil Tuerrahmen Zug-Scher;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;2;500582448;Fügeteil Rohbau grundiert           P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;S1MOB2;W09;
3;1;500582480;Fuegeteil Tuerrahmen Zug-Scher;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;2;500582448;Fügeteil Rohbau grundiert           P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;S1MOB2;W09;
3;1;500582480;Fuegeteil Tuerrahmen Zug-Scher;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;2;500582448;Fügeteil Rohbau grundiert           P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;S1MOB2;W09;
3;1;500582480;Fuegeteil Tuerrahmen Zug-Scher;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;2;500582448;Fügeteil Rohbau grundiert           P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;S1MOB2;W09;
3;1;500582480;Fuegeteil Tuerrahmen Zug-Scher;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;2;500582447;Fügeteil Rohbau                     P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;S1MOB2;W09;
3;1;500582480;Fuegeteil Tuerrahmen Zug-Scher;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;2;500582447;Fügeteil Rohbau                     P001;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;S1MOB2;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;S1MOB2;W09;
3;1;500582480;Fuegeteil Tuerrahmen Zug-Scher;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;S1MOB2;W05;
